window_start	window_end	window_mid	n_snps	median_chisq	median_OR	median_prop_1111_obs	median_prop_0000_obs	median_prop_1111_exp	median_prop_0000_exp	mean_n_samples	population	subset
1345031	1355030	1350030.5	68	7.59844970703125	NA	0	1	0.996005996001	1.0000000000000036e-12	7.882352941176471	LI8	LI
1350031	1360030	1355030.5	55	7.59844970703125	NA	0	1	0.996005996001	1.0000000000000036e-12	8.290909090909091	LI8	LI
1355031	1365030	1360030.5	79	5.776909722222221	NA	0	1	0.996005996001	1.0000000000000036e-12	8.126582278481013	LI8	LI
1360031	1370030	1365030.5	72	5.776909722222221	NA	0	1	0.996005996001	1.0000000000000036e-12	8.055555555555555	LI8	LI
1365031	1375030	1370030.5	54	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.314814814814815	LI8	LI
1370031	1380030	1375030.5	77	8.246964709748948	0	0	1	0.996005996001	1.0000000000000036e-12	8.116883116883116	LI8	LI
1375031	1385030	1380030.5	104	7.719993591308594	0	0	1	0.996005996001	1.0000000000000036e-12	8.10576923076923	LI8	LI
1380031	1390030	1385030.5	105	7.5713989519970255	NA	0	1	0.996005996001	1.0000000000000036e-12	8.142857142857142	LI8	LI
1385031	1395030	1390030.5	101	8.755393197016462	NA	0	1	0.996005996001	1.0000000000000036e-12	8.168316831683168	LI8	LI
1390031	1400030	1395030.5	109	8.665364583333334	NA	0	1	0.996005996001	1.0000000000000036e-12	8.192660550458715	LI8	LI
1395031	1405030	1400030.5	96	8.336590299881045	NA	0	1	0.996005996001	1.0000000000000036e-12	8.03125	LI8	LI
1400031	1410030	1405030.5	83	8.84542181069959	NA	0	1	0.996005996001	1.0000000000000036e-12	7.831325301204819	LI8	LI
1405031	1415030	1410030.5	82	8.7739358281893	0	0	1	0.996005996001	1.0000000000000036e-12	7.890243902439025	LI8	LI
1410031	1420030	1415030.5	101	8.7739358281893	0	0	1	0.996005996001	1.0000000000000036e-12	8.108910891089108	LI8	LI
1415031	1425030	1420030.5	119	8.336590299881045	0	0	1	0.996005996001	1.0000000000000036e-12	8.193277310924369	LI8	LI
1420031	1430030	1425030.5	115	7.554702719062645	0	0	1	0.996005996001	1.0000000000000036e-12	8.121739130434783	LI8	LI
1425031	1435030	1430030.5	94	7.369140625	0	0	1	0.996005996001	1.0000000000000036e-12	8.053191489361701	LI8	LI
1430031	1440030	1435030.5	73	8.107281217849795	0	0	1	0.996005996001	1.0000000000000036e-12	8.013698630136986	LI8	LI
1435031	1445030	1440030.5	73	8.42798353909465	NA	0	1	0.996005996001	1.0000000000000036e-12	8.191780821917808	LI8	LI
1440031	1450030	1445030.5	59	8.64107510288066	0	0	1	0.996005996001	1.0000000000000036e-12	8.474576271186441	LI8	LI
1445031	1455030	1450030.5	61	8.854166666666668	0	0	1	0.996005996001	1.0000000000000036e-12	8.163934426229508	LI8	LI
1450031	1460030	1455030.5	88	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.011363636363637	LI8	LI
1455031	1465030	1460030.5	106	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.132075471698114	LI8	LI
1460031	1470030	1465030.5	86	7.8277587890625	NA	0	1	0.996005996001	1.0000000000000036e-12	8.046511627906977	LI8	LI
1465031	1475030	1470030.5	74	8.336590299881045	0	0	1	0.996005996001	1.0000000000000036e-12	8.04054054054054	LI8	LI
1470031	1480030	1475030.5	78	8.84542181069959	0	0	1	0.996005996001	1.0000000000000036e-12	8.282051282051283	LI8	LI
1475031	1485030	1480030.5	78	8.84542181069959	NA	0	1	0.996005996001	1.0000000000000036e-12	8.346153846153847	LI8	LI
1480031	1490030	1485030.5	85	8.84542181069959	NA	0	1	0.996005996001	1.0000000000000036e-12	8.2	LI8	LI
1485031	1495030	1490030.5	73	8.192679087320965	0	0	1	0.996005996001	1.0000000000000036e-12	8.136986301369863	LI8	LI
1490031	1500030	1495030.5	77	7.984473208831662	0	0	1	0.996005996001	1.0000000000000036e-12	8.324675324675324	LI8	LI
1495031	1505030	1500030.5	75	7.984473208831662	0	0	1	0.996005996001	1.0000000000000036e-12	8.253333333333334	LI8	LI
1500031	1510030	1505030.5	60	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.2	LI8	LI
1505031	1515030	1510030.5	66	8.665364583333334	NA	0	1	0.996005996001	1.0000000000000036e-12	8.454545454545455	LI8	LI
1510031	1520030	1515030.5	70	7.8187255859375	0	0	1	0.996005996001	1.0000000000000036e-12	8.385714285714286	LI8	LI
1515031	1525030	1520030.5	68	7.369140625	0	0	1	0.996005996001	1.0000000000000036e-12	8.117647058823529	LI8	LI
31	10030	5030.5	140	15.784469604492188	0	0	1	0.996005996001	1.0000000000000036e-12	13.614285714285714	LI9	LI
5031	15030	10030.5	118	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.322033898305083	LI9	LI
10031	20030	15030.5	124	14.687612148959941	0	0	1	0.996005996001	1.0000000000000036e-12	16.508064516129032	LI9	LI
15031	25030	20030.5	89	17.633586114326132	0	0	1	0.996005996001	1.0000000000000036e-12	17.224719101123597	LI9	LI
20031	30030	25030.5	77	16.85209527035309	0	0	1	0.996005996001	1.0000000000000036e-12	16.77922077922078	LI9	LI
25031	35030	30030.5	108	15.784469604492188	0	0	1	0.996005996001	1.0000000000000036e-12	16.962962962962962	LI9	LI
30031	40030	35030.5	117	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.307692307692307	LI9	LI
35031	45030	40030.5	78	14.90438888888889	NA	0	1	0.996005996001	1.0000000000000036e-12	16.91025641025641	LI9	LI
40031	50030	45030.5	80	12.888074421905001	NA	0	1	0.996005996001	1.0000000000000036e-12	16.4375	LI9	LI
45031	55030	50030.5	108	10.871759954921112	NA	0	1	0.996005996001	1.0000000000000036e-12	16.99074074074074	LI9	LI
50031	60030	55030.5	110	13.897890852769677	NA	0	1	0.996005996001	1.0000000000000036e-12	17	LI9	LI
55031	65030	60030.5	97	15.049687054450251	NA	0	1	0.996005996001	1.0000000000000036e-12	16.88659793814433	LI9	LI
60031	70030	65030.5	96	16.201483256130825	NA	0	1	0.996005996001	1.0000000000000036e-12	17.197916666666668	LI9	LI
65031	75030	70030.5	122	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.81967213114754	LI9	LI
70031	80030	75030.5	123	25.096965020576118	NA	0	1	0.996005996001	1.0000000000000036e-12	16.650406504065042	LI9	LI
75031	85030	80030.5	90	25.096965020576118	NA	0	1	0.996005996001	1.0000000000000036e-12	16.72222222222222	LI9	LI
80031	90030	85030.5	86	11.8818359375	NA	0	1	0.996005996001	1.0000000000000036e-12	17.27906976744186	LI9	LI
85031	95030	90030.5	106	11.8818359375	NA	0	1	0.996005996001	1.0000000000000036e-12	17.462264150943398	LI9	LI
90031	100030	95030.5	129	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.13953488372093	LI9	LI
95031	105030	100030.5	164	17.69084362139918	NA	0	1	0.996005996001	1.0000000000000036e-12	16.926829268292682	LI9	LI
100031	110030	105030.5	134	17.69084362139918	NA	0	1	0.996005996001	1.0000000000000036e-12	16.940298507462686	LI9	LI
105031	115030	110030.5	88	16.296216670059025	0	0	1	0.996005996001	1.0000000000000036e-12	17.295454545454547	LI9	LI
110031	120030	115030.5	99	16.296216670059025	0	0	1	0.996005996001	1.0000000000000036e-12	17.262626262626263	LI9	LI
115031	125030	120030.5	99	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.515151515151516	LI9	LI
120031	130030	125030.5	67	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.597014925373134	LI9	LI
125031	135030	130030.5	88	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.136363636363637	LI9	LI
130031	140030	135030.5	118	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.33050847457627	LI9	LI
135031	145030	140030.5	96	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.010416666666668	LI9	LI
140031	150030	145030.5	138	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.07246376811594	LI9	LI
145031	155030	150030.5	214	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.38317757009346	LI9	LI
150031	160030	155030.5	199	18.923795378335036	NA	0	1	0.996005996001	1.0000000000000036e-12	17.261306532663315	LI9	LI
155031	165030	160030.5	131	18.923795378335036	NA	0	1	0.996005996001	1.0000000000000036e-12	16.931297709923665	LI9	LI
160031	170030	165030.5	95	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.189473684210526	LI9	LI
165031	175030	170030.5	87	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.195402298850574	LI9	LI
170031	180030	175030.5	81	18.923795378335036	NA	0	1	0.996005996001	1.0000000000000036e-12	16.987654320987655	LI9	LI
175031	185030	180030.5	94	16.389011391791424	0	0	1	0.996005996001	1.0000000000000036e-12	16.872340425531913	LI9	LI
180031	190030	185030.5	112	13.854227405247814	0	0	1	0.996005996001	1.0000000000000036e-12	16.866071428571427	LI9	LI
185031	195030	190030.5	101	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.316831683168317	LI9	LI
190031	200030	195030.5	80	18.548793669813385	NA	0	1	0.996005996001	1.0000000000000036e-12	17.4875	LI9	LI
195031	205030	200030.5	113	18.548793669813385	NA	0	1	0.996005996001	1.0000000000000036e-12	16.76991150442478	LI9	LI
200031	210030	205030.5	114	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.587719298245613	LI9	LI
205031	215030	210030.5	91	12.88262744675399	44370.531250000015	0	1	0.996005996001	1.0000000000000036e-12	17.0989010989011	LI9	LI
210031	220030	215030.5	103	13.591875370224415	22185.265625000007	0	1	0.996005996001	1.0000000000000036e-12	17.300970873786408	LI9	LI
215031	225030	220030.5	109	13.591875370224415	11865.23437499999	0	1	0.996005996001	1.0000000000000036e-12	16.75229357798165	LI9	LI
220031	230030	225030.5	84	14.598670741159884	23730.46874999998	0	1	0.996005996001	1.0000000000000036e-12	16.547619047619047	LI9	LI
225031	235030	230030.5	51	18.362051683918935	NA	0	1	0.996005996001	1.0000000000000036e-12	17.823529411764707	LI9	LI
230031	240030	235030.5	89	19.27383057568728	NA	0	1	0.996005996001	1.0000000000000036e-12	17.573033707865168	LI9	LI
235031	245030	240030.5	105	20.185609467455627	NA	0	1	0.996005996001	1.0000000000000036e-12	17.085714285714285	LI9	LI
240031	250030	245030.5	100	13.312177870008682	0	0	1	0.996005996001	1.0000000000000036e-12	17.21	LI9	LI
245031	255030	250030.5	99	13.312177870008682	0	0	1	0.996005996001	1.0000000000000036e-12	17.262626262626263	LI9	LI
250031	260030	255030.5	98	8.42798353909465	NA	0	1	0.996005996001	1.0000000000000036e-12	17.214285714285715	LI9	LI
255031	265030	260030.5	104	8.42798353909465	NA	0	1	0.996005996001	1.0000000000000036e-12	17.26923076923077	LI9	LI
260031	270030	265030.5	87	15.208291654312177	NA	0	1	0.996005996001	1.0000000000000036e-12	17.17241379310345	LI9	LI
265031	275030	270030.5	80	15.208291654312177	NA	0	1	0.996005996001	1.0000000000000036e-12	17.4125	LI9	LI
270031	280030	275030.5	82	17.04846094780878	NA	0	1	0.996005996001	1.0000000000000036e-12	17.670731707317074	LI9	LI
275031	285030	280030.5	87	15.343280987525016	63.99999999999995	0	1	0.996005996001	1.0000000000000036e-12	17.32183908045977	LI9	LI
280031	290030	285030.5	86	13.638101027241254	63.99999999999995	0	1	0.996005996001	1.0000000000000036e-12	17.24418604651163	LI9	LI
285031	295030	290030.5	91	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.296703296703296	LI9	LI
290031	300030	295030.5	99	8.665364583333334	NA	0	1	0.996005996001	1.0000000000000036e-12	16.91919191919192	LI9	LI
295031	305030	300030.5	142	11.8818359375	NA	0	1	0.996005996001	1.0000000000000036e-12	16.845070422535212	LI9	LI
300031	310030	305030.5	134	12.74649377049927	NA	0	1	0.996005996001	1.0000000000000036e-12	16.84328358208955	LI9	LI
305031	315030	310030.5	90	16.91518674944026	NA	0	1	0.996005996001	1.0000000000000036e-12	16.644444444444446	LI9	LI
310031	320030	315030.5	131	16.358600550165686	NA	0	1	0.996005996001	1.0000000000000036e-12	17.129770992366414	LI9	LI
315031	325030	320030.5	121	15.802014350891113	NA	0	1	0.996005996001	1.0000000000000036e-12	17.223140495867767	LI9	LI
320031	330030	325030.5	92	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.67391304347826	LI9	LI
325031	335030	330030.5	108	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.50925925925926	LI9	LI
330031	340030	335030.5	99	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.88888888888889	LI9	LI
335031	345030	340030.5	84	18.923795378335036	NA	0	1	0.996005996001	1.0000000000000036e-12	17.261904761904763	LI9	LI
340031	350030	345030.5	67	18.923795378335036	NA	0	1	0.996005996001	1.0000000000000036e-12	17.029850746268657	LI9	LI
345031	355030	350030.5	34	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	15.558823529411764	LI9	LI
350031	360030	355030.5	8	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	8.5	LI9	LI
355031	365030	360030.5	7	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	9.857142857142858	LI9	LI
360031	370030	365030.5	13	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	9.23076923076923	LI9	LI
365031	375030	370030.5	54	17.20772029245856	NA	0	1	0.996005996001	1.0000000000000036e-12	12.962962962962964	LI9	LI
370031	380030	375030.5	89	17.878256981135973	NA	0	1	0.996005996001	1.0000000000000036e-12	15.460674157303371	LI9	LI
375031	385030	380030.5	75	15.358898625243643	NA	0	1	0.996005996001	1.0000000000000036e-12	17.093333333333334	LI9	LI
380031	390030	385030.5	67	12.169003580673904	NA	0	1	0.996005996001	1.0000000000000036e-12	16.91044776119403	LI9	LI
385031	395030	390030.5	81	18.705933809593237	NA	0	1	0.996005996001	1.0000000000000036e-12	17.382716049382715	LI9	LI
390031	400030	395030.5	81	13.659640371756435	0	0	1	0.996005996001	1.0000000000000036e-12	17.049382716049383	LI9	LI
395031	405030	400030.5	80	8.613346933919631	0	0	1	0.996005996001	1.0000000000000036e-12	17.175	LI9	LI
400031	410030	405030.5	99	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.414141414141415	LI9	LI
405031	415030	410030.5	87	6.498781672759805	207.49382716049368	0	1	0.996005996001	1.0000000000000036e-12	17.06896551724138	LI9	LI
410031	420030	415030.5	67	6.498781672759805	207.49382716049368	0	1	0.996005996001	1.0000000000000036e-12	16.71641791044776	LI9	LI
415031	425030	420030.5	78	9.432731086659485	5032.843749999998	0	1	0.996005996001	1.0000000000000036e-12	16.78205128205128	LI9	LI
420031	430030	425030.5	91	9.432731086659485	5032.843749999998	0	1	0.996005996001	1.0000000000000036e-12	16.9010989010989	LI9	LI
425031	435030	430030.5	96	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.010416666666668	LI9	LI
430031	440030	435030.5	96	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.375	LI9	LI
435031	445030	440030.5	93	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.956989247311828	LI9	LI
440031	450030	445030.5	80	10.415751624408898	1500.6250000000005	0	1	0.996005996001	1.0000000000000036e-12	16.8375	LI9	LI
445031	455030	450030.5	75	10.415751624408898	1500.6250000000005	0	1	0.996005996001	1.0000000000000036e-12	17.346666666666668	LI9	LI
450031	460030	455030.5	96	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.510416666666668	LI9	LI
455031	465030	460030.5	93	16.91518674944026	NA	0	1	0.996005996001	1.0000000000000036e-12	17.376344086021504	LI9	LI
460031	470030	465030.5	97	16.91518674944026	NA	0	1	0.996005996001	1.0000000000000036e-12	16.938144329896907	LI9	LI
465031	475030	470030.5	85	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.03529411764706	LI9	LI
470031	480030	475030.5	61	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.442622950819672	LI9	LI
475031	485030	480030.5	77	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.51948051948052	LI9	LI
480031	490030	485030.5	54	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.35185185185185	LI9	LI
485031	495030	490030.5	40	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.025	LI9	LI
490031	500030	495030.5	54	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.925925925925927	LI9	LI
495031	505030	500030.5	65	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.876923076923077	LI9	LI
500031	510030	505030.5	74	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.283783783783782	LI9	LI
505031	515030	510030.5	83	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.57831325301205	LI9	LI
510031	520030	515030.5	77	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.545454545454547	LI9	LI
515031	525030	520030.5	59	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.491525423728813	LI9	LI
520031	530030	525030.5	71	12.890447200728264	NA	0	1	0.996005996001	1.0000000000000036e-12	17.366197183098592	LI9	LI
525031	535030	530030.5	76	12.890447200728264	NA	0	1	0.996005996001	1.0000000000000036e-12	17	LI9	LI
530031	540030	535030.5	72	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.48611111111111	LI9	LI
535031	545030	540030.5	82	14.90438888888889	NA	0	1	0.996005996001	1.0000000000000036e-12	16.524390243902438	LI9	LI
540031	550030	545030.5	97	12.190694444444446	NA	0	1	0.996005996001	1.0000000000000036e-12	16.670103092783506	LI9	LI
545031	555030	550030.5	95	10.174379977460557	NA	0	1	0.996005996001	1.0000000000000036e-12	16.347368421052632	LI9	LI
550031	560030	555030.5	63	10.871759954921112	NA	0	1	0.996005996001	1.0000000000000036e-12	16.333333333333332	LI9	LI
555031	565030	560030.5	46	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.82608695652174	LI9	LI
560031	570030	565030.5	73	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.986301369863014	LI9	LI
565031	575030	570030.5	109	12.367968038802912	0	0	1	0.996005996001	1.0000000000000036e-12	16.89908256880734	LI9	LI
570031	580030	575030.5	102	14.641577394121587	0	0	1	0.996005996001	1.0000000000000036e-12	16.80392156862745	LI9	LI
575031	585030	580030.5	67	15.406538801104968	NA	0	1	0.996005996001	1.0000000000000036e-12	16.940298507462686	LI9	LI
580031	590030	585030.5	70	13.897890852769677	NA	0	1	0.996005996001	1.0000000000000036e-12	16.82857142857143	LI9	LI
585031	595030	590030.5	79	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.936708860759495	LI9	LI
590031	600030	595030.5	71	11.8818359375	NA	0	1	0.996005996001	1.0000000000000036e-12	17.309859154929576	LI9	LI
595031	605030	600030.5	86	19.311283696063715	NA	0	1	0.996005996001	1.0000000000000036e-12	17.38372093023256	LI9	LI
600031	610030	605030.5	114	26.74073145462743	NA	0	1	0.996005996001	1.0000000000000036e-12	16.666666666666668	LI9	LI
605031	615030	610030.5	118	11.571738737836814	NA	0	1	0.996005996001	1.0000000000000036e-12	16.635593220338983	LI9	LI
610031	620030	615030.5	107	11.571738737836814	NA	0	1	0.996005996001	1.0000000000000036e-12	17.327102803738317	LI9	LI
615031	625030	620030.5	100	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.48	LI9	LI
620031	630030	625030.5	101	17.2424681310929	NA	0	1	0.996005996001	1.0000000000000036e-12	17.554455445544555	LI9	LI
625031	635030	630030.5	112	17.2424681310929	NA	0	1	0.996005996001	1.0000000000000036e-12	17.294642857142858	LI9	LI
630031	640030	635030.5	79	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.89873417721519	LI9	LI
635031	645030	640030.5	41	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.024390243902438	LI9	LI
640031	650030	645030.5	57	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.280701754385966	LI9	LI
645031	655030	650030.5	63	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	17.174603174603174	LI9	LI
650031	660030	655030.5	64	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.765625	LI9	LI
655031	665030	660030.5	63	8.30981981700881	173.92961266139122	0	1	0.996005996001	1.0000000000000036e-12	16.873015873015873	LI9	LI
660031	670030	665030.5	53	8.30981981700881	173.92961266139122	0	1	0.996005996001	1.0000000000000036e-12	16.41509433962264	LI9	LI
665031	675030	670030.5	35	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	15.628571428571428	LI9	LI
670031	680030	675030.5	11	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	13.545454545454545	LI9	LI
675031	685030	680030.5	9	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	4.666666666666667	LI9	LI
680031	690030	685030.5	7	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	5	LI9	LI
685031	695030	690030.5	0	NA	NA	NA	NA	NA	NA	NA	LI9	LI
690031	700030	695030.5	0	NA	NA	NA	NA	NA	NA	NA	LI9	LI
695031	705030	700030.5	0	NA	NA	NA	NA	NA	NA	NA	LI9	LI
700031	710030	705030.5	16	NA	NA	0	1	0.996005996001	1.0000000000000036e-12	16.4375	LI9	LI
705031	715030	710030.5	62	19.70935711421973	0	0	1	0.996005996001	1.0000000000000036e-12	16.822580645161292	LI9	LI
710031	720030	715030.5	107	17.69084362139918	0	0	1	0.996005996001	1.0000000000000036e-12	17.35514018691589	LI9	LI
715031	725030	720030.5	99	14.296564974409783	NA	0	1	0.996005996001	1.0000000000000036e-12	17.404040404040405	LI9	LI
720031	730030	725030.5	77	15.910110473632812	NA	0	1	0.996005996001	1.0000000000000036e-12	16.948051948051948	LI9	LI
725031	735030	730030.5	74	17.308022141613023	NA	0	1	0.996005996001	1.0000000000000036e-12	17.054054054054053	LI9	LI
730031	740030	735030.5	66	18.668430050845608	0	0	1	0.996005996001	1.0000000000000036e-12	17.12121212121212	LI9	LI
735031	745030	740030.5	71	15.655517578125	0	0	1	0.996005996001	1.0000000000000036e-12	17.197183098591548	LI9	LI
740031	750030	745030.5	77	9.8598125	NA	0	1	0.996005996001	1.0000000000000036e-12	17.376623376623378	LI9	LI
745031	755030	750030.5	72	7.74643818737265	57.72971519999998	0	1	0.996005996001	1.0000000000000036e-12	17.22222222222222	LI9	LI
